000000,0,8513
400040,0,1,00,164308602,56308602,20051123,0,0,NBCN     ,0.000000,,0,999999999,0
400041,0,1,00,290898048,218587524,20051125,0,0,NBCN     ,0.000000,,0,999999999,0
400042,0,1,00,177505509,120681209,20051128,0,0,NBCN     ,0.000000,,0,999999999,0
400043,0,1,00,49143200,29203200,20051128,0,0,NBCN     ,0.000000,,0,999999999,0
400044,0,1,00,338464128,175888554,20051129,0,0,NBCN     ,0.000000,,0,999999999,0
400045,0,1,00,852724802,580166332,20051128,0,0,NBCN     ,0.000000,,0,999999999,0
400046,0,1,00,185400000,81829665,20051128,0,0,NBCN     ,0.000000,,0,999999999,0
400048,0,1,00,389844000,387344000,20060804,0,0,NBCN     ,0.000000,,0,999999999,0
400049,0,1,00,898421721,298306914,20060602,0,0,NBCN     ,0.000000,,0,999999999,0
400050,0,1,00,352069773,210943530,20061108,0,0,NBCN     ,0.000000,,0,999999999,0
400051,0,1,00,261196200,245549463,20070202,0,0,NBCN     ,0.000000,,0,999999999,0
400052,0,1,00,287539200,216191255,20070209,0,0,NBCN     ,0.000000,,0,999999999,0
400053,0,1,00,359447446,164095480,20070613,0,0,NBCN     ,0.000000,,0,999999999,0
400054,0,1,00,231656194,140196369,20070723,0,0,NBCN     ,0.000000,,0,999999999,0
400055,0,1,00,818880000,228728772,20070803,0,0,NBCN     ,0.000000,,0,999999999,0
400056,0,1,00,103717016,43264000,20080123,0,0,NBCN     ,0.000000,,0,999999999,0
400057,0,1,00,648009397,294868692,20080428,0,0,NBCN     ,0.000000,,0,999999999,0
400059,0,1,00,1884718001,1782450257,20130422,0,0,NBCN     ,0.000000,,0,999999999,0
400060,0,1,00,171648789,32162789,20130604,0,0,NBCN     ,0.000000,,0,999999999,0
400064,0,1,00,1493771892,1493771892,20150915,0,0,NBCN     ,0.000000,,0,999999999,0
400065,0,1,00,190343678,190343678,20180402,0,0,NBCN     ,0.000000,,0,999999999,0
400066,0,1,00,429720035,429720035,20190726,0,0,NBCN     ,0.000000,,0,999999999,0
400067,0,1,00,171557218,100839840,20171106,0,0,NBCN     ,0.000000,,0,999999999,0
400068,0,1,00,390186291,390186291,20180912,0,0,NBCN     ,0.000000,,0,999999999,0
400069,0,1,00,783599721,340795113,20180912,0,0,NBCN     ,0.000000,,0,999999999,0
400070,0,1,00,1154832011,1154827211,20181031,0,0,NBCN     ,0.000000,,0,999999999,0
400071,0,1,00,8390601199,4266678254,20191206,0,0,NBCN     ,0.000000,,0,999999999,0
400072,0,1,00,635258156,635258156,20191101,0,0,NBCN     ,0.000000,,0,999999999,0
400073,0,1,00,257425337,257425337,20191122,0,0,NBCN     ,0.000000,,0,999999999,0
400074,0,1,00,4724935152,4724935152,20191220,0,0,NBCN     ,0.000000,,0,999999999,0
400076,0,1,00,2277827422,927484472,20200610,0,0,NBCN     ,0.000000,,0,999999999,0
400077,0,1,00,973690378,766824274,20200424,0,0,NBCN     ,0.000000,,0,999999999,0
400078,0,1,00,1464328399,944328399,20200619,0,0,NBCN     ,0.000000,,0,999999999,0
400079,0,1,00,1434441780,800795824,20200713,0,0,NBCN     ,0.000000,,0,999999999,0
400080,0,1,00,1424253600,1424253600,20200522,0,0,NBCN     ,0.000000,,0,999999999,0
420008,0,1,02,110000000,110000000,20011210,0,0,NBCN     ,0.000000,,0,999999999,0
420011,0,1,02,21840000,21840000,20021025,0,0,NBCN     ,0.000000,,0,999999999,0
420016,0,1,02,89084162,89084162,20040116,0,0,NBCN     ,0.000000,,0,999999999,0
420032,0,1,02,32760000,32760000,20041126,0,0,NBCN     ,0.000000,,0,999999999,0
420047,0,1,02,79200000,79200000,20051128,0,0,NBCN     ,0.000000,,0,999999999,0
420058,0,1,02,15730000,15730000,20100205,0,0,NBCN     ,0.000000,,0,999999999,0
420063,0,1,02,125000000,125000000,20150915,0,0,NBCN     ,0.000000,,0,999999999,0
420073,0,1,02,124800000,124800000,20191122,0,0,NBCN     ,0.000000,,0,999999999,0
420079,0,1,02,263803231,263803231,20200713,0,0,NBCN     ,0.000000,,0,999999999,0
430003,0,1,00,60424822,50647984,20060331,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430004,0,1,00,100067400,93980906,20060607,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430005,0,1,00,161784136,161163762,20060728,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430009,0,1,00,111575970,106329962,20061128,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430010,0,1,00,120000000,120000000,20061208,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430014,0,1,00,94220064,45315681,20070615,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430015,0,1,00,49475286,48258272,20070618,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430016,0,1,00,32000000,20605300,20070726,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430017,0,1,00,91977200,91977200,20070816,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430019,0,1,00,27500000,17964409,20070928,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430020,0,1,00,51639988,25751344,20070928,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430021,0,1,00,190382000,151512526,20070928,0,6,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430022,0,1,00,49200000,14631500,20071018,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430025,0,1,00,56508000,56508000,20080116,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430027,0,1,00,104141930,56722420,20080218,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430028,0,1,00,59000000,58370115,20080430,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430029,0,1,00,36300000,28354214,20080620,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430031,0,1,00,20000000,10454540,20080901,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430032,0,1,00,46280000,13761625,20081028,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430033,0,1,00,40179200,40131200,20081028,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430034,0,1,00,400000000,105480235,20081028,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430037,0,1,00,125000000,106655394,20081205,0,7,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430038,0,1,00,60048200,43141087,20081216,0,4,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430041,0,1,00,57000000,38461162,20081225,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430042,0,1,00,40330000,28616950,20090115,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430044,0,1,00,28000000,26320000,20090112,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430046,0,1,00,112934020,70687793,20090218,0,3,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430047,0,1,00,213113454,91414107,20090218,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430051,0,1,00,299878540,246223179,20090218,0,3,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430052,0,1,00,17764307,13368557,20090319,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430053,0,1,00,20511495,13652820,20090331,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430054,0,1,00,79240169,62453881,20090416,0,4,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430055,0,1,00,60684150,31791707,20090428,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430056,0,1,00,109150000,107716776,20090701,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430057,0,1,00,103830000,64729575,20090714,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430058,0,1,00,37500000,9629999,20090805,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430061,0,1,00,16500000,6082831,20091109,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430062,0,1,00,106735200,61010214,20100112,0,2,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430064,0,1,00,50000000,27743525,20100317,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430065,0,1,00,223000000,220782420,20100319,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430066,0,1,00,24640000,14207800,20100422,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430067,0,1,00,20400000,15197500,20100429,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430068,0,1,00,50000000,20927500,20100608,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430070,0,1,00,67500000,35326125,20100721,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430072,0,1,00,28721981,17260482,20100831,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430073,0,1,00,56580000,54702882,20100910,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430074,0,1,00,125697170,108939921,20101008,0,13,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430075,0,1,00,169370000,133952603,20101118,0,7,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430076,0,1,00,52000000,16523837,20101208,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430077,0,1,00,23418700,16793950,20101229,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430078,0,1,00,22048236,9339085,20110118,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430079,0,1,00,24230000,24046250,20110121,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430080,0,1,00,51200000,15458299,20110301,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430081,0,1,00,78431373,77036373,20110303,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430082,0,1,00,77980000,37673124,20110328,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430083,0,1,00,38400000,32349993,20110328,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430084,0,1,00,112200000,83377297,20110328,0,4,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430085,0,1,00,57100000,51966986,20110401,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430086,0,1,00,20000000,8768750,20110408,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430088,0,1,00,65181250,62284164,20110531,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430089,0,1,00,48000000,27281752,20110531,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430090,0,1,00,128333497,64937549,20110617,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430091,0,1,00,57042287,37354085,20110623,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430093,0,1,00,33000000,15658000,20110708,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430094,0,1,00,57907381,57884704,20110728,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430096,0,1,00,6500000,3586766,20110830,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430097,0,1,00,95743320,51676253,20111019,0,3,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430098,0,1,00,39000000,22500000,20111102,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430099,0,1,00,20000000,14289875,20111108,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430100,0,1,00,50000000,31036336,20111202,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430102,0,1,00,31300000,22300000,20111227,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430103,0,1,00,50000000,38435072,20120118,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430104,0,1,00,31760000,31478750,20120118,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430105,0,1,00,90950000,66498458,20120203,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430106,0,1,00,21627000,5649750,20120210,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430107,0,1,00,77349000,62080500,20120309,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430108,0,1,00,64790000,44390931,20120312,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430109,0,1,00,74610000,50545015,20120316,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430111,0,1,00,43362090,23111438,20120410,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430112,0,1,00,11220000,6560250,20120328,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430113,0,1,00,5000000,1028250,20120418,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430114,0,1,00,17500000,5250000,20120410,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430116,0,1,00,20000000,6040625,20120418,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430119,0,1,00,30853600,26934850,20120418,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430120,0,1,00,119999998,65464399,20120427,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430122,0,1,00,12000000,1841800,20120518,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430123,0,1,00,45000000,29284893,20120608,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430124,0,1,00,83080000,33532474,20120608,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430126,0,1,00,19000000,12782500,20120627,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430127,0,1,00,1434874790,1335944020,20120621,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430130,0,1,00,134772780,98412716,20120712,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430131,0,1,00,20000000,5000000,20120718,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430135,0,1,00,35050000,18935500,20120905,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430137,0,1,00,80000000,50940517,20120921,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430138,0,1,00,32000000,9522750,20120907,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430139,0,1,00,189000000,167058254,20120907,0,17,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430140,0,1,00,163802421,116742692,20120907,0,9,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430143,0,1,00,100000000,76674145,20120907,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430144,0,1,00,68000000,42545655,20120907,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430145,0,1,00,32000000,13850000,20120917,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430146,0,1,00,25870000,25870000,20120921,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430148,0,1,00,33137000,23812625,20120928,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430149,0,1,00,50807129,34361611,20121012,0,3,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430152,0,1,00,92108040,65603420,20121018,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430153,0,1,00,5500000,2107673,20121018,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430155,0,1,00,16000000,16000000,20121025,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430156,0,1,00,58601600,26701400,20121026,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430157,0,1,00,23625000,10119375,20121029,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430158,0,1,00,9500000,2375000,20121108,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430159,0,1,00,101740000,51104284,20121109,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430160,0,1,00,12800000,3612500,20121107,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430161,0,1,00,50000000,40849171,20121106,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430163,0,1,00,58770000,32533290,20121116,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430164,0,1,00,36380000,19166951,20121106,0,3,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430165,0,1,00,118863000,81412875,20121113,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430167,0,1,00,52100000,13070000,20121126,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430168,0,1,00,55782800,27641184,20121206,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430169,0,1,00,50055000,38725823,20121130,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430170,0,1,00,67062002,37338167,20121212,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430171,0,1,00,69120000,57682800,20121205,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430172,0,1,00,15500000,9616781,20121207,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430173,0,1,00,229000000,223810825,20121206,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430174,0,1,00,204605609,146296747,20121218,0,2,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430175,0,1,00,95891301,51106407,20121226,0,3,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430176,0,1,00,60309717,45477433,20121218,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430177,0,1,00,277276325,189222373,20121218,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430178,0,1,00,59411500,42436960,20121225,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430179,0,1,00,28620000,13272716,20121220,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430180,0,1,00,40000000,36756250,20121221,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430182,0,1,00,37991850,24327739,20121221,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430184,0,1,00,55460000,41132450,20121226,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430185,0,1,00,50000000,44491500,20121228,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430186,0,1,00,30000000,20275311,20121220,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430188,0,1,00,20000000,14210000,20121225,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430189,0,1,00,55000000,32360063,20121224,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430190,0,1,00,22547000,9833814,20121221,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430191,0,1,00,52322400,24811544,20121226,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430193,0,1,00,55644847,52320002,20121226,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430195,0,1,00,50000000,23997499,20121226,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430197,0,1,00,15100000,15100000,20121226,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430198,0,1,00,68958920,34135892,20121231,0,0,NTBN2   F,0.000000,¾«Ñ¡²ã,0,1000000,100
430199,0,1,00,33000000,15445766,20121231,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430200,0,1,00,10000000,3178000,20121231,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430201,0,1,00,22500000,11250000,20121228,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430203,0,1,00,19017000,12446025,20121231,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430204,0,1,00,10535000,2567750,20121228,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430207,0,1,00,17500000,6625000,20121228,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430208,0,1,00,220000000,173863958,20130129,0,6,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430209,0,1,00,60000000,21455100,20130122,0,4,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430211,0,1,00,113912560,54816100,20130130,0,2,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430213,0,1,00,40000000,40000000,20130517,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430214,0,1,00,34032600,23699591,20130517,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430215,0,1,00,100000000,65534925,20130516,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430216,0,1,00,24736900,13338292,20130517,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430217,0,1,00,138456831,54647138,20130517,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430218,0,1,00,16000000,6806000,20130516,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430219,0,1,00,20105264,8042104,20130517,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430220,0,1,00,53000000,10611329,20130702,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430221,0,1,00,42121226,18075881,20130702,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430222,0,1,00,59600000,43600000,20130702,0,11,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430223,0,1,00,150000000,47776830,20130702,0,8,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430224,0,1,00,18000000,5782495,20130703,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430225,0,1,00,156320000,82499545,20130705,0,3,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430226,0,1,00,76600000,37825900,20130705,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430228,0,1,00,190400000,190400000,20130701,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430229,0,1,00,64802395,29533645,20130705,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430234,0,1,00,36051000,22165650,20130702,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430235,0,1,00,6856997,566960,20130703,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430236,0,1,00,54548000,33511917,20130702,0,5,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430238,0,1,00,37574800,26304141,20130704,0,4,NTMN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430239,0,1,00,9858732,8328732,20130705,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430240,0,1,00,44800000,44452765,20130704,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430241,0,1,00,42834000,13605000,20130702,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430242,0,1,00,21600000,5000000,20130705,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430244,0,1,00,253139094,178904994,20130702,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430246,0,1,00,38000000,36251750,20130723,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430247,0,1,00,23600000,10710850,20130722,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430249,0,1,00,35400000,14250000,20130722,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430250,0,1,00,20350000,6806500,20130718,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430251,0,1,00,36191566,23801842,20130724,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430252,0,1,00,30000000,27125312,20130723,0,2,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430253,0,1,00,139500000,115853250,20130723,0,4,NTMN    F,0.000000,»ù´¡²ã,0,1000000,100
430254,0,1,00,30000000,13245750,20130723,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430255,0,1,00,11000000,1354167,20130718,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430257,0,1,00,50000001,14375000,20130723,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
430258,0,1,00,68250000,37857500,20130725,0,0,NTCN1   F,0.000000,´´ÐÂ²ã,0,1000000,100
430260,0,1,00,128894288,75678157,20130722,0,0,NTCN    F,0.000000,»ù´¡²ã,0,1000000,100
